outing,frame,iso,shutter_s,focal_mm,aperture,sharpness,brightness,published,master
123KENYA,DSC_8612,,0.00025,300.0,40.0,185.6,88.0,0,0
123KENYA,DSC_8613,,0.00025,300.0,40.0,169.9,93.8,0,0
123KENYA,DSC_8614,,0.00025,300.0,40.0,154.6,95.9,0,0
123KENYA,DSC_8615,,0.00025,300.0,40.0,147.0,96.4,0,0
123KENYA,DSC_8616,,0.00025,300.0,20.0,146.1,146.1,0,0
123KENYA,DSC_8617,,0.00025,300.0,20.0,208.2,135.8,0,0
123KENYA,DSC_8618,,0.00025,300.0,20.0,206.4,135.4,0,0
123KENYA,DSC_8619,,0.00025,300.0,20.0,196.3,137.4,0,0
123KENYA,DSC_8620,,0.00025,300.0,20.0,54.0,128.3,0,0
123KENYA,DSC_8621,,0.00025,400.0,20.0,107.6,138.9,0,0
123KENYA,DSC_8622,,0.00025,400.0,20.0,146.8,145.1,0,0
123KENYA,DSC_8623,,0.00025,400.0,20.0,130.5,130.0,0,0
123KENYA,DSC_8624,,0.00025,400.0,20.0,85.4,138.0,0,0
123KENYA,DSC_8625,,0.00025,400.0,20.0,137.5,144.2,0,0
123KENYA,DSC_8626,,0.00025,400.0,20.0,23.3,129.3,0,0
123KENYA,DSC_8627,,0.00025,400.0,20.0,18.8,138.7,0,0
123KENYA,DSC_8628,,0.00025,400.0,20.0,106.7,145.7,0,0
123KENYA,DSC_8629,,0.00025,400.0,20.0,198.3,129.6,0,0
123KENYA,DSC_8630,,0.00025,400.0,20.0,143.5,137.4,0,0
123KENYA,DSC_8631,,0.00025,400.0,20.0,170.2,135.3,0,0
123KENYA,DSC_8632,,0.00025,400.0,20.0,156.7,140.2,0,0
123KENYA,DSC_8633,,0.00025,400.0,20.0,162.4,137.8,0,0
123KENYA,DSC_8634,,0.00025,400.0,20.0,98.2,147.6,0,0
123KENYA,DSC_8635,,0.00025,400.0,20.0,190.8,137.0,0,0
123KENYA,DSC_8636,,0.00025,400.0,20.0,114.8,143.3,0,0
123KENYA,DSC_8637,,0.00025,400.0,20.0,151.2,140.2,0,0
123KENYA,DSC_8638,,0.00025,400.0,20.0,175.0,137.6,0,0
123KENYA,DSC_8639,,0.00025,400.0,20.0,86.0,154.1,0,0
123KENYA,DSC_8640,,0.00025,400.0,20.0,137.8,146.6,0,0
123KENYA,DSC_8641,,0.00025,400.0,20.0,98.3,155.3,0,0
123KENYA,DSC_8642,,0.00025,400.0,20.0,106.1,152.8,0,0
123KENYA,DSC_8643,,0.00025,400.0,20.0,90.1,155.8,0,0
123KENYA,DSC_8644,,0.00025,400.0,20.0,119.1,147.0,0,0
123KENYA,DSC_8645,,0.00025,400.0,20.0,141.5,140.7,0,0
123KENYA,DSC_8646,,0.00025,400.0,20.0,86.3,153.5,0,0
123KENYA,DSC_8647,,0.00025,400.0,20.0,89.0,151.3,0,0
123KENYA,DSC_8648,,0.00025,400.0,20.0,180.4,133.1,0,0
123KENYA,DSC_8649,,0.00025,400.0,20.0,80.9,147.7,0,0
123KENYA,DSC_8650,,0.00025,400.0,20.0,126.9,125.4,0,0
123KENYA,DSC_8651,,0.00025,400.0,20.0,29.7,145.0,0,0
123KENYA,DSC_8652,,0.00025,100.0,20.0,93.7,135.9,0,0
123KENYA,DSC_8653,,0.00025,100.0,20.0,24.6,144.7,0,0
123KENYA,DSC_8654,,0.00025,100.0,20.0,40.7,139.9,0,0
123KENYA,DSC_8655,,0.00025,100.0,20.0,44.0,139.4,0,0
123KENYA,DSC_8656,,0.00025,100.0,20.0,31.4,136.9,0,0
123KENYA,DSC_8657,,0.00025,145.0,20.0,492.2,153.7,0,0
123KENYA,DSC_8658,,0.00025,220.0,20.0,366.4,151.5,0,0
123KENYA,DSC_8659,,0.00025,220.0,20.0,370.2,144.6,0,0
123KENYA,DSC_8660,,0.00025,220.0,20.0,377.8,151.5,0,0
123KENYA,DSC_8661,,0.00025,220.0,20.0,361.1,150.7,0,0
123KENYA,DSC_8662,,0.00025,100.0,20.0,83.3,138.4,0,0
123KENYA,DSC_8663,,0.00025,100.0,20.0,113.0,135.7,0,0
123KENYA,DSC_8664,,0.00025,122.0,20.0,156.9,136.8,0,0
123KENYA,DSC_8665,,0.00025,55.0,20.0,198.2,152.9,0,0
123KENYA,DSC_8666,,0.00025,55.0,20.0,182.6,152.3,0,0
123KENYA,DSC_8667,,0.00025,55.0,20.0,184.7,152.6,0,0
123KENYA,DSC_8668,,0.00025,70.0,20.0,246.8,141.0,0,0
123KENYA,DSC_8669,,0.00025,70.0,20.0,181.1,157.5,0,0
123KENYA,DSC_8670,,0.00025,70.0,20.0,215.5,148.4,0,0
123KENYA,DSC_8671,,0.00025,92.0,20.0,264.7,140.6,0,0
123KENYA,DSC_8672,,0.00025,92.0,20.0,269.7,138.8,0,0
123KENYA,DSC_8673,,0.00025,92.0,20.0,248.6,140.5,0,0
123KENYA,DSC_8674,,0.00025,92.0,20.0,243.6,138.3,0,0
123KENYA,DSC_8675,,0.00025,92.0,20.0,236.5,139.1,0,0
123KENYA,DSC_8676,,0.00025,92.0,20.0,227.6,139.4,0,0
123KENYA,DSC_8677,,0.00025,40.0,20.0,250.6,145.2,0,0
123KENYA,DSC_8678,,0.00025,40.0,20.0,261.5,147.2,0,0
123KENYA,DSC_8679,,0.00025,400.0,20.0,44.7,147.5,0,0
123KENYA,DSC_8680,,0.00025,400.0,20.0,72.4,143.4,0,0
123KENYA,DSC_8681,,0.00025,400.0,20.0,81.4,141.7,0,0
123KENYA,DSC_8682,3200,0.00025,400.0,20.0,11.3,136.3,0,0
123KENYA,DSC_8683,3200,0.00025,400.0,20.0,11.6,135.6,0,0
123KENYA,DSC_8684,3200,0.00025,400.0,20.0,11.7,136.0,0,0
123KENYA,DSC_8685,3200,0.00025,400.0,20.0,12.1,137.0,0,0
123KENYA,DSC_8686,3200,0.00025,400.0,20.0,11.9,137.2,0,0
123KENYA,DSC_8687,3200,0.00025,400.0,20.0,11.6,135.8,0,0
123KENYA,DSC_8688,3200,0.00025,400.0,20.0,12.6,135.7,0,0
123KENYA,DSC_8689,3200,0.00025,400.0,20.0,13.0,135.6,0,0
123KENYA,DSC_8690,3200,0.00025,400.0,20.0,12.4,135.6,0,0
123KENYA,DSC_8691,3200,0.00025,400.0,20.0,12.9,134.3,0,0
123KENYA,DSC_8692,3200,0.00025,400.0,20.0,13.2,133.0,0,0
123KENYA,DSC_8693,3200,0.00025,400.0,20.0,14.2,130.7,0,0
123KENYA,DSC_8694,,0.00025,62.0,20.0,72.2,140.4,0,0
123KENYA,DSC_8695,,0.00025,400.0,20.0,37.6,148.1,0,0
123KENYA,DSC_8696,,0.00025,400.0,20.0,33.4,140.2,0,0
123KENYA,DSC_8697,,0.00025,400.0,20.0,38.4,146.2,0,0
123KENYA,DSC_8698,,0.00025,400.0,20.0,41.6,146.4,0,0
123KENYA,DSC_8699,,0.00025,400.0,20.0,68.6,145.1,0,0
123KENYA,DSC_8700,,0.00025,400.0,20.0,55.0,145.2,0,0
123KENYA,DSC_8701,,0.00025,400.0,20.0,46.5,138.5,0,0
123KENYA,DSC_8702,,0.00025,400.0,20.0,52.4,138.7,0,0
123KENYA,DSC_8703,,0.00025,400.0,20.0,58.5,144.8,0,0
123KENYA,DSC_8704,,0.00025,400.0,20.0,62.8,136.9,0,0
123KENYA,DSC_8705,,0.00025,400.0,20.0,53.9,144.7,0,0
123KENYA,DSC_8706,,0.00025,400.0,20.0,65.8,137.2,0,0
123KENYA,DSC_8707,,0.00025,400.0,20.0,51.6,138.1,0,0
123KENYA,DSC_8708,,0.00025,400.0,20.0,56.4,137.6,0,0
123KENYA,DSC_8709,,0.00025,400.0,20.0,46.2,144.7,0,0
123KENYA,DSC_8710,,0.00025,400.0,20.0,50.0,145.6,0,0
123KENYA,DSC_8711,,0.00025,400.0,20.0,59.3,144.6,0,0
123KENYA,DSC_8712,,0.00025,400.0,20.0,77.0,143.8,0,0
123KENYA,DSC_8713,,0.00025,400.0,20.0,73.4,144.2,0,0
123KENYA,DSC_8714,,0.00025,400.0,20.0,57.9,145.1,0,0
123KENYA,DSC_8715,,0.00025,400.0,20.0,58.7,145.6,0,0
123KENYA,DSC_8716,,0.00025,400.0,20.0,59.8,145.3,0,0
123KENYA,DSC_8717,,0.00025,400.0,20.0,58.4,144.4,0,0
123KENYA,DSC_8718,,0.00025,400.0,20.0,72.2,143.4,0,0
123KENYA,DSC_8719,,0.00025,400.0,20.0,53.1,145.3,0,0
123KENYA,DSC_8720,,0.00025,400.0,20.0,52.8,146.3,0,0
123KENYA,DSC_8721,,0.00025,400.0,20.0,48.7,138.1,0,0
123KENYA,DSC_8722,,0.00025,400.0,20.0,49.2,138.3,0,0
123KENYA,DSC_8723,,0.00025,400.0,20.0,56.5,130.4,0,0
123KENYA,DSC_8724,,0.00025,400.0,20.0,52.5,138.0,0,0
123KENYA,DSC_8725,,0.00025,400.0,20.0,50.0,138.2,0,0
123KENYA,DSC_8726,,0.00025,400.0,20.0,49.3,145.7,0,0
123KENYA,DSC_8727,,0.00025,400.0,20.0,55.1,145.7,0,0
123KENYA,DSC_8728,,0.00025,400.0,20.0,49.6,146.0,0,0
123KENYA,DSC_8729,,0.00025,400.0,20.0,58.1,138.2,0,0
123KENYA,DSC_8730,,0.00025,400.0,20.0,53.1,137.6,0,0
123KENYA,DSC_8731,,0.00025,400.0,20.0,56.0,145.0,0,0
123KENYA,DSC_8732,,0.00025,400.0,20.0,48.2,138.1,0,0
123KENYA,DSC_8733,,0.00025,400.0,20.0,52.8,139.2,0,0
123KENYA,DSC_8734,,0.00025,400.0,20.0,49.9,138.7,0,0
123KENYA,DSC_8735,,0.00025,400.0,20.0,55.1,137.5,0,0
123KENYA,DSC_8736,,0.00025,400.0,20.0,53.2,145.9,0,0
123KENYA,DSC_8737,,0.00025,400.0,20.0,50.6,138.8,0,0
123KENYA,DSC_8738,,0.00025,400.0,20.0,55.8,144.8,0,0
123KENYA,DSC_8739,,0.00025,400.0,20.0,48.4,138.9,0,0
123KENYA,DSC_8740,,0.00025,270.0,20.0,43.9,137.7,0,0
123KENYA,DSC_8741,,0.00025,400.0,20.0,27.3,147.4,0,0
123KENYA,DSC_8742,,0.00025,400.0,20.0,16.8,136.4,0,0
123KENYA,DSC_8743,,0.00025,400.0,20.0,26.6,129.1,0,0
123KENYA,DSC_8744,,0.00025,116.0,20.0,61.3,135.1,0,0
123KENYA,DSC_8745,,0.00025,80.0,20.0,109.3,135.5,0,0
123KENYA,DSC_8746,,0.00025,62.0,20.0,103.2,140.8,0,0
123KENYA,DSC_8747,,0.00025,400.0,20.0,152.0,139.9,0,0
123KENYA,DSC_8748,,0.00025,400.0,20.0,122.2,141.0,0,0
123KENYA,DSC_8749,,0.00025,400.0,20.0,109.6,137.6,0,0
123KENYA,DSC_8750,,0.00025,400.0,20.0,124.4,138.1,0,0
123KENYA,DSC_8751,,0.00025,400.0,20.0,118.7,138.2,1,0
123KENYA,DSC_8752,,0.00025,330.0,20.0,93.9,150.5,0,0
123KENYA,DSC_8753,,0.00025,330.0,20.0,138.7,145.6,0,0
123KENYA,DSC_8754,,0.00025,330.0,20.0,108.3,146.1,0,0
123KENYA,DSC_8755,,0.00025,330.0,20.0,98.4,147.1,0,0
123KENYA,DSC_8756,,0.00025,330.0,20.0,128.3,147.1,0,0
123KENYA,DSC_8757,,0.00025,330.0,20.0,70.5,159.5,0,0
123KENYA,DSC_8758,,0.00025,300.0,20.0,84.6,147.3,0,0
123KENYA,DSC_8759,,0.00025,300.0,20.0,73.9,156.6,0,0
123KENYA,DSC_8760,,0.00025,300.0,20.0,102.3,151.0,0,0
123KENYA,DSC_8761,,0.00025,300.0,20.0,151.9,140.5,0,0
123KENYA,DSC_8762,,0.00025,300.0,20.0,127.4,142.2,0,0
123KENYA,DSC_8763,,0.00025,300.0,20.0,154.8,147.0,0,0
123KENYA,DSC_8764,,0.00025,300.0,20.0,125.5,136.8,0,0
123KENYA,DSC_8765,,0.00025,300.0,20.0,132.9,135.6,0,0
123KENYA,DSC_8766,,0.00025,300.0,20.0,162.6,133.3,0,0
123KENYA,DSC_8767,,0.00025,300.0,20.0,148.8,134.2,0,0
123KENYA,DSC_8768,,0.00025,300.0,20.0,116.5,143.0,0,0
123KENYA,DSC_8769,,0.00025,300.0,20.0,199.9,123.1,0,0
123KENYA,DSC_8770,,0.00025,300.0,20.0,122.0,128.9,0,0
123KENYA,DSC_8771,,0.00025,300.0,20.0,112.3,129.3,0,0
123KENYA,DSC_8772,,0.00025,300.0,20.0,132.7,142.9,0,0
123KENYA,DSC_8773,,0.00025,250.0,20.0,126.8,140.7,0,0
123KENYA,DSC_8774,,0.00025,250.0,20.0,124.9,147.4,0,0
123KENYA,DSC_8775,,0.00025,300.0,20.0,178.7,144.5,0,0
123KENYA,DSC_8776,,0.00025,300.0,20.0,150.1,143.0,0,0
123KENYA,DSC_8777,,0.00025,55.0,20.0,139.5,161.6,0,0
123KENYA,DSC_8778,,0.00025,55.0,20.0,122.4,161.9,0,0
123KENYA,DSC_8779,,0.00025,55.0,20.0,130.2,159.3,0,0
123KENYA,DSC_8780,,0.00025,55.0,20.0,135.9,159.6,0,0
123KENYA,DSC_8781,,0.00025,55.0,20.0,129.0,159.5,0,0
123KENYA,DSC_8782,,0.00025,55.0,20.0,125.8,160.9,0,0
123KENYA,DSC_8783,,0.00025,55.0,20.0,121.7,159.5,0,0
123KENYA,DSC_8784,,0.00025,55.0,20.0,129.5,160.1,0,0
123KENYA,DSC_8785,,0.00025,55.0,20.0,138.1,160.3,0,0
123KENYA,DSC_8786,,0.00025,55.0,20.0,141.8,160.1,0,0
123KENYA,DSC_8787,,0.00025,55.0,20.0,133.0,162.0,0,0
123KENYA,DSC_8788,,0.00025,55.0,20.0,106.1,156.5,1,0
123KENYA,DSC_8789,,0.00025,55.0,20.0,94.6,157.6,0,0
123KENYA,DSC_8790,,0.00025,55.0,20.0,64.9,159.0,0,0
123KENYA,DSC_8791,,0.00025,55.0,20.0,59.0,158.8,0,0
123KENYA,DSC_8792,,0.00025,55.0,20.0,56.0,148.7,0,0
123KENYA,DSC_8793,,0.00025,55.0,20.0,40.4,150.7,0,0
123KENYA,DSC_8794,,0.00025,55.0,20.0,42.3,152.1,0,0
123KENYA,DSC_8795,,0.00025,55.0,20.0,26.0,154.6,0,0
123KENYA,DSC_8796,,0.00025,55.0,20.0,26.8,152.4,0,0
123KENYA,DSC_8797,,0.00025,55.0,20.0,22.1,150.0,0,0
123KENYA,DSC_8798,,0.00025,55.0,20.0,22.9,164.6,0,0
123KENYA,DSC_8799,,0.00025,55.0,20.0,21.0,155.6,0,0
123KENYA,DSC_8800,,0.00025,55.0,20.0,23.6,153.9,0,0
123KENYA,DSC_8801,,0.00025,55.0,20.0,19.4,157.2,0,0
123KENYA,DSC_8802,,0.00025,55.0,20.0,21.9,160.1,0,0
123KENYA,DSC_8803,,0.00025,55.0,20.0,25.7,160.8,0,0
123KENYA,DSC_8804,,0.00025,55.0,20.0,25.3,161.4,0,0
123KENYA,DSC_8805,,0.00025,55.0,20.0,27.9,155.9,0,0
123KENYA,DSC_8806,,0.00025,55.0,20.0,33.7,153.7,0,0
123KENYA,DSC_8807,,0.00025,55.0,20.0,32.8,155.0,0,0
123KENYA,DSC_8808,,0.00025,55.0,20.0,35.5,161.5,0,0
123KENYA,DSC_8809,,0.00025,55.0,20.0,33.2,168.4,0,0
123KENYA,DSC_8810,,0.00025,55.0,20.0,41.2,164.9,0,0
123KENYA,DSC_8811,,0.00025,55.0,20.0,36.3,159.6,0,0
123KENYA,DSC_8812,,0.00025,55.0,20.0,40.9,158.4,0,0
123KENYA,DSC_8813,,0.00025,55.0,20.0,44.6,159.6,0,0
123KENYA,DSC_8814,,0.00025,55.0,20.0,69.6,153.5,0,0
123KENYA,DSC_8815,,0.00025,65.0,20.0,88.0,138.9,0,0
123KENYA,DSC_8816,,0.00025,145.0,20.0,50.9,136.6,0,0
123KENYA,DSC_8817,,0.00025,200.0,20.0,44.2,139.7,0,0
123KENYA,DSC_8818,,0.00025,100.0,20.0,147.1,142.4,0,0
123KENYA,DSC_8819,,0.00025,185.0,20.0,66.0,132.4,0,0
123KENYA,DSC_8820,,0.00025,185.0,20.0,204.8,126.2,0,0
123KENYA,DSC_8821,,0.00025,400.0,20.0,172.0,134.2,0,0
123KENYA,DSC_8822,,0.00025,400.0,20.0,196.7,138.4,0,0
123KENYA,DSC_8823,,0.00025,400.0,20.0,195.4,133.5,0,0
123KENYA,DSC_8824,,0.00025,400.0,20.0,179.8,141.9,0,0
123KENYA,DSC_8825,,0.00025,400.0,20.0,54.6,126.7,0,0
123KENYA,DSC_8826,,0.00025,400.0,20.0,189.8,136.1,0,0
123KENYA,DSC_8827,,0.00025,400.0,20.0,217.8,126.2,0,0
123KENYA,DSC_8828,,0.00025,400.0,20.0,309.4,124.9,0,0
123KENYA,DSC_8829,,0.00025,400.0,20.0,129.9,130.0,0,0
123KENYA,DSC_8830,,0.00025,400.0,20.0,187.6,126.9,0,0
123KENYA,DSC_8831,,0.00025,400.0,20.0,317.0,141.9,0,0
123KENYA,DSC_8832,,0.00025,400.0,20.0,290.0,123.9,0,0
123KENYA,DSC_8833,,0.00025,86.0,20.0,154.6,151.0,0,0
123KENYA,DSC_8834,,0.00025,86.0,20.0,177.6,151.2,0,0
123KENYA,DSC_8835,,0.00025,75.0,20.0,178.9,153.3,0,0
123KENYA,DSC_8836,,0.00025,75.0,20.0,172.7,154.9,0,0
123KENYA,DSC_8837,,0.00025,75.0,20.0,175.0,148.7,0,0
123KENYA,DSC_8838,,0.00025,100.0,20.0,226.8,142.0,0,0
123KENYA,DSC_8839,,0.00025,122.0,20.0,157.6,130.7,0,0
123KENYA,DSC_8840,,0.00025,18.0,20.0,0.1,255.0,0,0
123KENYA,DSC_8841,,0.00025,44.0,20.0,143.0,145.2,0,0
123KENYA,DSC_8842,,0.00025,80.0,20.0,144.6,141.1,0,0
123KENYA,DSC_8843,,0.00025,116.0,20.0,159.2,150.3,0,0
123KENYA,DSC_8844,,0.00025,170.0,20.0,148.9,124.5,0,0
123KENYA,DSC_8845,,0.00025,116.0,20.0,118.8,141.8,0,0
123KENYA,DSC_8846,,0.00025,400.0,20.0,156.8,151.4,1,0
123KENYA,DSC_8847,,0.00025,400.0,20.0,129.2,144.0,0,0
123KENYA,DSC_8848,,0.00025,18.0,20.0,90.1,174.0,0,0
123KENYA,DSC_8849,,0.00025,18.0,20.0,84.7,169.6,0,0
123KENYA,DSC_8850,,0.00025,80.0,20.0,117.0,147.1,0,0
123KENYA,DSC_8851,,0.00025,116.0,20.0,121.0,151.6,0,0
123KENYA,DSC_8852,,0.00025,400.0,20.0,1085.3,133.5,0,0
123KENYA,DSC_8853,,0.00025,400.0,20.0,827.9,114.5,0,0
123KENYA,DSC_8854,,0.00025,220.0,20.0,542.5,115.2,0,0
123KENYA,DSC_8855,,0.00025,220.0,20.0,442.8,111.1,0,0
123KENYA,DSC_8856,,0.00025,220.0,20.0,482.6,117.8,0,0
123KENYA,DSC_8857,,0.00025,220.0,20.0,508.7,124.4,0,0
123KENYA,DSC_8858,,0.00025,330.0,20.0,668.3,117.0,0,0
123KENYA,DSC_8859,,0.00025,330.0,20.0,620.6,114.2,0,0
123KENYA,DSC_8860,,0.00025,330.0,20.0,504.4,122.8,0,0
123KENYA,DSC_8861,,0.00025,200.0,20.0,588.7,120.3,0,0
123KENYA,DSC_8862,,0.00025,86.0,20.0,404.1,132.3,0,0
123KENYA,DSC_8863,,0.00025,70.0,20.0,263.0,134.6,0,0
123KENYA,DSC_8864,,0.00025,70.0,20.0,269.3,134.2,0,0
123KENYA,DSC_8865,,0.00025,70.0,20.0,272.2,134.2,0,0
123KENYA,DSC_8866,,0.00025,70.0,20.0,251.1,127.0,0,0
123KENYA,DSC_8867,,0.00025,70.0,20.0,239.4,127.0,0,0
123KENYA,DSC_8868,,0.00025,70.0,20.0,241.0,127.0,0,0
123KENYA,DSC_8869,,0.00025,70.0,20.0,228.7,125.6,0,0
123KENYA,DSC_8870,,0.00025,70.0,20.0,315.9,132.5,0,0
123KENYA,DSC_8871,,0.00025,70.0,20.0,298.0,131.2,0,0
123KENYA,DSC_8872,,0.00025,70.0,20.0,277.4,131.4,0,0
123KENYA,DSC_8873,,0.00025,86.0,20.0,374.5,142.3,0,0
123KENYA,DSC_8874,,0.00025,86.0,20.0,437.7,135.9,0,0
123KENYA,DSC_8875,,0.00025,86.0,20.0,408.6,137.1,0,0
123KENYA,DSC_8876,,0.00025,170.0,20.0,751.3,126.4,0,0
123KENYA,DSC_8877,,0.00025,170.0,20.0,752.8,127.8,0,0
123KENYA,DSC_8878,,0.00025,50.0,20.0,215.2,139.0,0,0
123KENYA,DSC_8879,,0.00025,40.0,20.0,757.7,131.6,0,0
123KENYA,DSC_8880,,0.00025,40.0,20.0,967.5,138.0,0,0
123KENYA,DSC_8881,,0.00025,40.0,20.0,902.2,129.3,0,0
123KENYA,DSC_8882,,0.00025,40.0,20.0,740.2,129.4,0,0
123KENYA,DSC_8883,,0.00025,40.0,20.0,758.6,140.1,0,0
123KENYA,DSC_8884,,0.00025,40.0,20.0,713.5,131.4,0,0
123KENYA,DSC_8885,,0.00025,40.0,20.0,744.5,135.4,0,0
123KENYA,DSC_8886,,0.00025,40.0,20.0,791.9,137.8,0,0
123KENYA,DSC_8887,,0.00025,40.0,20.0,885.7,132.7,0,0
123KENYA,DSC_8888,,0.00025,300.0,20.0,110.2,142.4,0,0
123KENYA,DSC_8889,,0.00025,80.0,20.0,84.8,144.9,0,0
123KENYA,DSC_8890,,0.00025,220.0,20.0,142.4,131.1,0,0
123KENYA,DSC_8891,,0.00025,240.0,20.0,167.2,132.5,0,0
123KENYA,DSC_8892,,0.00025,240.0,20.0,119.4,133.0,0,0
123KENYA,DSC_8893,,0.00025,240.0,20.0,134.6,132.5,0,0
123KENYA,DSC_8894,,0.00025,240.0,20.0,163.0,130.9,0,0
123KENYA,DSC_8895,,0.00025,240.0,20.0,164.8,130.1,0,0
123KENYA,DSC_8896,,0.00025,155.0,20.0,99.7,131.1,0,0
123KENYA,DSC_8897,,0.00025,155.0,20.0,109.2,126.3,0,0
123KENYA,DSC_8898,,0.00025,155.0,20.0,160.2,129.9,0,0
123KENYA,DSC_8899,,0.00025,400.0,20.0,105.3,157.6,0,0
123KENYA,DSC_8900,,0.00025,185.0,20.0,372.4,122.7,0,0
123KENYA,DSC_8901,,0.00025,400.0,20.0,276.9,126.6,0,0
123KENYA,DSC_8902,,0.00025,400.0,20.0,275.2,134.2,0,0
123KENYA,DSC_8903,,0.00025,400.0,20.0,103.7,138.3,0,0
123KENYA,DSC_8904,,0.00025,400.0,20.0,148.4,107.9,0,0
123KENYA,DSC_8905,,0.00025,400.0,20.0,165.1,131.5,0,0
123KENYA,DSC_8906,,0.00025,400.0,20.0,121.7,146.2,0,0
123KENYA,DSC_8907,,0.00025,400.0,20.0,70.9,141.9,0,0
123KENYA,DSC_8908,,0.00025,400.0,20.0,128.0,139.0,0,0
123KENYA,DSC_8909,,0.00025,400.0,20.0,131.7,138.3,0,0
123KENYA,DSC_8910,,0.00025,400.0,20.0,101.1,131.4,0,0
123KENYA,DSC_8911,,0.00025,400.0,20.0,104.1,126.0,0,0
123KENYA,DSC_8912,,0.00025,400.0,20.0,143.7,143.1,0,0
123KENYA,DSC_8913,,0.00025,400.0,20.0,107.7,129.3,0,0
123KENYA,DSC_8914,,0.00025,400.0,20.0,143.9,124.2,0,0
123KENYA,DSC_8915,,0.00025,400.0,20.0,152.8,107.5,0,0
123KENYA,DSC_8916,,0.00025,400.0,20.0,138.5,144.5,0,0
123KENYA,DSC_8917,,0.00025,300.0,20.0,283.0,115.1,0,0
123KENYA,DSC_8918,,0.00025,400.0,20.0,212.3,135.0,0,0
123KENYA,DSC_8919,,0.00025,400.0,20.0,128.5,143.5,0,0
123KENYA,DSC_8920,,0.00025,400.0,20.0,123.0,150.4,0,0
123KENYA,DSC_8921,,0.00025,400.0,20.0,151.7,134.9,0,0
123KENYA,DSC_8922,,0.00025,400.0,20.0,93.9,139.8,0,0
123KENYA,DSC_8923,,0.00025,400.0,20.0,77.6,154.0,0,0
123KENYA,DSC_8924,,0.00025,300.0,20.0,123.9,133.0,0,0
123KENYA,DSC_8925,,0.00025,400.0,20.0,94.7,157.0,0,0
123KENYA,DSC_8926,,0.00025,400.0,20.0,93.5,143.0,0,0
123KENYA,DSC_8927,,0.00025,400.0,20.0,243.1,133.1,0,0
123KENYA,DSC_8928,,0.00025,400.0,20.0,127.8,143.5,0,0
123KENYA,DSC_8929,,0.00025,400.0,20.0,171.7,146.7,0,0
123KENYA,DSC_8930,,0.00025,400.0,20.0,437.9,119.1,0,0
123KENYA,DSC_8931,,0.00025,400.0,20.0,433.4,120.0,0,0
123KENYA,DSC_8932,,0.00025,400.0,20.0,427.7,119.5,0,0
123KENYA,DSC_8933,,0.00025,240.0,20.0,590.5,124.5,0,0
123KENYA,DSC_8934,,0.00025,200.0,20.0,558.3,132.4,0,0
123KENYA,DSC_8935,,0.00025,400.0,20.0,633.4,110.7,0,0
123KENYA,DSC_8936,,0.00025,400.0,20.0,441.0,129.4,0,0
123KENYA,DSC_8937,,0.00025,400.0,20.0,655.9,123.0,0,0
123KENYA,DSC_8938,,0.00025,400.0,20.0,139.6,105.9,0,0
123KENYA,DSC_8939,,0.00025,400.0,20.0,411.2,126.7,0,0
123KENYA,DSC_8940,,0.00025,400.0,20.0,547.5,125.4,0,0
123KENYA,DSC_8941,,0.00025,400.0,20.0,631.4,124.2,0,0
123KENYA,DSC_8942,,0.00025,400.0,20.0,467.3,119.0,0,0
123KENYA,DSC_8943,,0.00025,100.0,20.0,238.8,134.0,0,0
123KENYA,DSC_8944,,0.00025,185.0,20.0,387.5,129.3,0,0
123KENYA,DSC_8945,,0.00025,185.0,20.0,416.2,119.1,0,0
123KENYA,DSC_8946,,0.00025,270.0,20.0,282.9,116.4,0,0
123KENYA,DSC_8947,,0.00025,270.0,20.0,302.5,115.1,0,0
123KENYA,DSC_8948,,0.00025,270.0,20.0,406.7,123.2,0,0
123KENYA,DSC_8949,,0.00025,250.0,20.0,310.9,120.0,0,0
123KENYA,DSC_8950,,0.00025,250.0,20.0,350.6,123.4,0,0
123KENYA,DSC_8951,,0.00025,250.0,20.0,302.6,123.8,0,0
123KENYA,DSC_8952,,0.00025,400.0,20.0,202.3,129.2,0,0
123KENYA,DSC_8953,,0.00025,400.0,20.0,215.3,129.1,0,0
123KENYA,DSC_8954,,0.00025,400.0,20.0,355.2,124.7,0,0
123KENYA,DSC_8955,,0.00025,400.0,20.0,413.0,117.1,0,0
123KENYA,DSC_8956,,0.00025,400.0,20.0,338.7,127.3,0,0
123KENYA,DSC_8957,,0.00025,400.0,20.0,272.0,127.9,0,0
123KENYA,DSC_8958,,0.00025,400.0,20.0,412.9,121.7,0,0
123KENYA,DSC_8959,,0.00025,400.0,20.0,408.6,126.5,0,0
123KENYA,DSC_8960,,0.00025,400.0,20.0,334.8,117.4,0,0
123KENYA,DSC_8961,,0.00025,400.0,20.0,389.9,116.5,0,0
123KENYA,DSC_8962,,0.00025,400.0,20.0,303.6,114.6,1,0
123KENYA,DSC_8963,,0.00025,400.0,20.0,290.2,125.8,0,0
123KENYA,DSC_8964,,0.00025,400.0,20.0,418.5,123.9,1,0
123KENYA,DSC_8965,,0.00025,400.0,20.0,338.7,118.9,0,0
123KENYA,DSC_8966,,0.00025,400.0,20.0,255.8,125.1,0,0
123KENYA,DSC_8967,,0.00025,400.0,20.0,322.9,121.0,0,0
123KENYA,DSC_8968,,0.00025,400.0,20.0,308.3,119.6,0,0
